2020-04-23 11:06:48 status unpacked libp11-kit0:amd64 0.23.20-1build1
2020-04-23 11:06:48 status half-configured libp11-kit0:amd64 0.23.20-1build1
2020-04-23 11:06:48 status installed libp11-kit0:amd64 0.23.20-1build1
2020-04-23 11:06:48 configure libnettle7:amd64 3.5.1+really3.5.1-2 <none>
2020-04-23 11:06:48 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2
2020-04-23 11:06:48 status half-configured libnettle7:amd64 3.5.1+really3.5.1-2
2020-04-23 11:06:48 status installed libnettle7:amd64 3.5.1+really3.5.1-2
2020-04-23 11:06:48 configure gpgv:amd64 2.2.19-3ubuntu2 <none>
2020-04-23 11:06:48 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:06:48 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:06:48 status installed gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:06:48 configure libtasn1-6:amd64 4.16.0-2 <none>
2020-04-23 11:06:48 status unpacked libtasn1-6:amd64 4.16.0-2
2020-04-23 11:06:48 status half-configured libtasn1-6:amd64 4.16.0-2
2020-04-23 11:06:48 status installed libtasn1-6:amd64 4.16.0-2
2020-04-23 11:06:48 configure libstdc++6:amd64 10-20200411-0ubuntu1 <none>
2020-04-23 11:06:48 status unpacked libstdc++6:amd64 10-20200411-0ubuntu1
2020-04-23 11:06:48 status half-configured libstdc++6:amd64 10-20200411-0ubuntu1
2020-04-23 11:06:48 status installed libstdc++6:amd64 10-20200411-0ubuntu1
2020-04-23 11:06:48 configure libhogweed5:amd64 3.5.1+really3.5.1-2 <none>
2020-04-23 11:06:48 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2020-04-23 11:06:48 status half-configured libhogweed5:amd64 3.5.1+really3.5.1-2
2020-04-23 11:06:48 status installed libhogweed5:amd64 3.5.1+really3.5.1-2
2020-04-23 11:06:48 configure libgnutls30:amd64 3.6.13-2ubuntu1 <none>
2020-04-23 11:06:48 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1
2020-04-23 11:06:48 status half-configured libgnutls30:amd64 3.6.13-2ubuntu1
2020-04-23 11:06:48 status installed libgnutls30:amd64 3.6.13-2ubuntu1
2020-04-23 11:06:48 configure libapt-pkg6.0:amd64 2.0.2 <none>
2020-04-23 11:06:48 status unpacked libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:06:48 status half-configured libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:06:48 status installed libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:06:48 configure apt:amd64 2.0.2 <none>
2020-04-23 11:06:48 status unpacked apt:amd64 2.0.2
2020-04-23 11:06:48 status half-configured apt:amd64 2.0.2
2020-04-23 11:06:48 status installed apt:amd64 2.0.2
2020-04-23 11:06:48 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-04-23 11:06:48 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:06:48 status installed libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:06:50 startup archives unpack
2020-04-23 11:06:50 upgrade adduser:all 3.118ubuntu2 3.118ubuntu2
2020-04-23 11:06:50 status half-configured adduser:all 3.118ubuntu2
2020-04-23 11:06:50 status unpacked adduser:all 3.118ubuntu2
2020-04-23 11:06:50 status half-installed adduser:all 3.118ubuntu2
2020-04-23 11:06:50 status unpacked adduser:all 3.118ubuntu2
2020-04-23 11:06:50 startup packages configure
2020-04-23 11:06:50 configure adduser:all 3.118ubuntu2 <none>
2020-04-23 11:06:50 status unpacked adduser:all 3.118ubuntu2
2020-04-23 11:06:50 status half-configured adduser:all 3.118ubuntu2
2020-04-23 11:06:50 status installed adduser:all 3.118ubuntu2
2020-04-23 11:06:50 startup packages configure
2020-04-23 11:06:52 startup archives unpack
2020-04-23 11:06:52 upgrade apt:amd64 2.0.2 2.0.2
2020-04-23 11:06:52 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:06:52 status half-configured apt:amd64 2.0.2
2020-04-23 11:06:52 status unpacked apt:amd64 2.0.2
2020-04-23 11:06:52 status half-installed apt:amd64 2.0.2
2020-04-23 11:06:52 status unpacked apt:amd64 2.0.2
2020-04-23 11:06:52 startup packages configure
2020-04-23 11:06:52 configure apt:amd64 2.0.2 <none>
2020-04-23 11:06:52 status unpacked apt:amd64 2.0.2
2020-04-23 11:06:52 status half-configured apt:amd64 2.0.2
2020-04-23 11:06:53 status installed apt:amd64 2.0.2
2020-04-23 11:06:53 startup packages configure
2020-04-23 11:06:53 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-04-23 11:06:53 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:06:53 status installed libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:06:54 startup archives unpack
2020-04-23 11:06:54 upgrade base-files:amd64 11ubuntu5 11ubuntu5
2020-04-23 11:06:54 status half-configured base-files:amd64 11ubuntu5
2020-04-23 11:06:54 status unpacked base-files:amd64 11ubuntu5
2020-04-23 11:06:54 status half-installed base-files:amd64 11ubuntu5
2020-04-23 11:06:54 status unpacked base-files:amd64 11ubuntu5
2020-04-23 11:06:54 startup packages configure
2020-04-23 11:06:54 configure base-files:amd64 11ubuntu5 <none>
2020-04-23 11:06:54 status unpacked base-files:amd64 11ubuntu5
2020-04-23 11:06:54 status half-configured base-files:amd64 11ubuntu5
2020-04-23 11:06:54 status installed base-files:amd64 11ubuntu5
2020-04-23 11:06:55 startup packages configure
2020-04-23 11:06:56 startup archives unpack
2020-04-23 11:06:56 upgrade base-passwd:amd64 3.5.47 3.5.47
2020-04-23 11:06:56 status half-configured base-passwd:amd64 3.5.47
2020-04-23 11:06:56 status unpacked base-passwd:amd64 3.5.47
2020-04-23 11:06:56 status half-installed base-passwd:amd64 3.5.47
2020-04-23 11:06:56 status unpacked base-passwd:amd64 3.5.47
2020-04-23 11:06:56 startup packages configure
2020-04-23 11:06:56 configure base-passwd:amd64 3.5.47 <none>
2020-04-23 11:06:56 status unpacked base-passwd:amd64 3.5.47
2020-04-23 11:06:56 status half-configured base-passwd:amd64 3.5.47
2020-04-23 11:06:56 status installed base-passwd:amd64 3.5.47
2020-04-23 11:06:56 startup packages configure
2020-04-23 11:06:58 startup archives unpack
2020-04-23 11:06:58 upgrade bash:amd64 5.0-6ubuntu1 5.0-6ubuntu1
2020-04-23 11:06:58 status half-configured bash:amd64 5.0-6ubuntu1
2020-04-23 11:06:58 status unpacked bash:amd64 5.0-6ubuntu1
2020-04-23 11:06:58 status half-installed bash:amd64 5.0-6ubuntu1
2020-04-23 11:06:58 status unpacked bash:amd64 5.0-6ubuntu1
2020-04-23 11:06:58 startup packages configure
2020-04-23 11:06:58 configure bash:amd64 5.0-6ubuntu1 <none>
2020-04-23 11:06:58 status unpacked bash:amd64 5.0-6ubuntu1
2020-04-23 11:06:58 status half-configured bash:amd64 5.0-6ubuntu1
2020-04-23 11:06:58 status installed bash:amd64 5.0-6ubuntu1
2020-04-23 11:06:58 startup packages configure
2020-04-23 11:07:00 startup archives unpack
2020-04-23 11:07:00 upgrade bsdutils:amd64 1:2.34-0.1ubuntu9 1:2.34-0.1ubuntu9
2020-04-23 11:07:00 status half-configured bsdutils:amd64 1:2.34-0.1ubuntu9
2020-04-23 11:07:00 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9
2020-04-23 11:07:00 status half-installed bsdutils:amd64 1:2.34-0.1ubuntu9
2020-04-23 11:07:00 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9
2020-04-23 11:07:00 startup packages configure
2020-04-23 11:07:00 configure bsdutils:amd64 1:2.34-0.1ubuntu9 <none>
2020-04-23 11:07:00 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9
2020-04-23 11:07:00 status half-configured bsdutils:amd64 1:2.34-0.1ubuntu9
2020-04-23 11:07:00 status installed bsdutils:amd64 1:2.34-0.1ubuntu9
2020-04-23 11:07:00 startup packages configure
2020-04-23 11:07:02 startup archives unpack
2020-04-23 11:07:02 upgrade bzip2:amd64 1.0.8-2 1.0.8-2
2020-04-23 11:07:02 status half-configured bzip2:amd64 1.0.8-2
2020-04-23 11:07:02 status unpacked bzip2:amd64 1.0.8-2
2020-04-23 11:07:02 status half-installed bzip2:amd64 1.0.8-2
2020-04-23 11:07:02 status unpacked bzip2:amd64 1.0.8-2
2020-04-23 11:07:02 startup packages configure
2020-04-23 11:07:02 configure bzip2:amd64 1.0.8-2 <none>
2020-04-23 11:07:02 status unpacked bzip2:amd64 1.0.8-2
2020-04-23 11:07:02 status half-configured bzip2:amd64 1.0.8-2
2020-04-23 11:07:02 status installed bzip2:amd64 1.0.8-2
2020-04-23 11:07:03 startup archives unpack
2020-04-23 11:07:03 upgrade coreutils:amd64 8.30-3ubuntu2 8.30-3ubuntu2
2020-04-23 11:07:03 status half-configured coreutils:amd64 8.30-3ubuntu2
2020-04-23 11:07:03 status unpacked coreutils:amd64 8.30-3ubuntu2
2020-04-23 11:07:03 status half-installed coreutils:amd64 8.30-3ubuntu2
2020-04-23 11:07:03 status unpacked coreutils:amd64 8.30-3ubuntu2
2020-04-23 11:07:04 startup packages configure
2020-04-23 11:07:04 configure coreutils:amd64 8.30-3ubuntu2 <none>
2020-04-23 11:07:04 status unpacked coreutils:amd64 8.30-3ubuntu2
2020-04-23 11:07:04 status half-configured coreutils:amd64 8.30-3ubuntu2
2020-04-23 11:07:04 status installed coreutils:amd64 8.30-3ubuntu2
2020-04-23 11:07:04 startup packages configure
2020-04-23 11:07:05 startup archives unpack
2020-04-23 11:07:05 upgrade dash:amd64 0.5.10.2-6 0.5.10.2-6
2020-04-23 11:07:05 status half-configured dash:amd64 0.5.10.2-6
2020-04-23 11:07:05 status unpacked dash:amd64 0.5.10.2-6
2020-04-23 11:07:05 status half-installed dash:amd64 0.5.10.2-6
2020-04-23 11:07:05 status unpacked dash:amd64 0.5.10.2-6
2020-04-23 11:07:05 startup packages configure
2020-04-23 11:07:05 configure dash:amd64 0.5.10.2-6 <none>
2020-04-23 11:07:05 status unpacked dash:amd64 0.5.10.2-6
2020-04-23 11:07:05 status half-configured dash:amd64 0.5.10.2-6
2020-04-23 11:07:05 status installed dash:amd64 0.5.10.2-6
2020-04-23 11:07:06 startup packages configure
2020-04-23 11:07:07 startup archives unpack
2020-04-23 11:07:07 upgrade debconf:all 1.5.73 1.5.73
2020-04-23 11:07:07 status half-configured debconf:all 1.5.73
2020-04-23 11:07:07 status unpacked debconf:all 1.5.73
2020-04-23 11:07:07 status half-installed debconf:all 1.5.73
2020-04-23 11:07:07 status unpacked debconf:all 1.5.73
2020-04-23 11:07:07 startup packages configure
2020-04-23 11:07:07 configure debconf:all 1.5.73 <none>
2020-04-23 11:07:07 status unpacked debconf:all 1.5.73
2020-04-23 11:07:07 status half-configured debconf:all 1.5.73
2020-04-23 11:07:07 status installed debconf:all 1.5.73
2020-04-23 11:07:07 startup packages configure
2020-04-23 11:07:09 startup archives unpack
2020-04-23 11:07:09 upgrade debianutils:amd64 4.9.1 4.9.1
2020-04-23 11:07:09 status half-configured debianutils:amd64 4.9.1
2020-04-23 11:07:09 status unpacked debianutils:amd64 4.9.1
2020-04-23 11:07:09 status half-installed debianutils:amd64 4.9.1
2020-04-23 11:07:09 status unpacked debianutils:amd64 4.9.1
2020-04-23 11:07:09 startup packages configure
2020-04-23 11:07:09 configure debianutils:amd64 4.9.1 <none>
2020-04-23 11:07:09 status unpacked debianutils:amd64 4.9.1
2020-04-23 11:07:09 status half-configured debianutils:amd64 4.9.1
2020-04-23 11:07:09 status installed debianutils:amd64 4.9.1
2020-04-23 11:07:09 startup packages configure
2020-04-23 11:07:11 startup archives unpack
2020-04-23 11:07:11 upgrade diffutils:amd64 1:3.7-3 1:3.7-3
2020-04-23 11:07:11 status half-configured diffutils:amd64 1:3.7-3
2020-04-23 11:07:11 status unpacked diffutils:amd64 1:3.7-3
2020-04-23 11:07:11 status half-installed diffutils:amd64 1:3.7-3
2020-04-23 11:07:11 status unpacked diffutils:amd64 1:3.7-3
2020-04-23 11:07:11 startup packages configure
2020-04-23 11:07:11 configure diffutils:amd64 1:3.7-3 <none>
2020-04-23 11:07:11 status unpacked diffutils:amd64 1:3.7-3
2020-04-23 11:07:11 status half-configured diffutils:amd64 1:3.7-3
2020-04-23 11:07:11 status installed diffutils:amd64 1:3.7-3
2020-04-23 11:07:11 startup packages configure
2020-04-23 11:07:12 startup archives unpack
2020-04-23 11:07:12 upgrade dpkg:amd64 1.19.7ubuntu3 1.19.7ubuntu3
2020-04-23 11:07:12 status half-configured dpkg:amd64 1.19.7ubuntu3
2020-04-23 11:07:12 status unpacked dpkg:amd64 1.19.7ubuntu3
2020-04-23 11:07:12 status half-installed dpkg:amd64 1.19.7ubuntu3
2020-04-23 11:07:13 status unpacked dpkg:amd64 1.19.7ubuntu3
2020-04-23 11:07:13 startup packages configure
2020-04-23 11:07:13 configure dpkg:amd64 1.19.7ubuntu3 <none>
2020-04-23 11:07:13 status unpacked dpkg:amd64 1.19.7ubuntu3
2020-04-23 11:07:13 status half-configured dpkg:amd64 1.19.7ubuntu3
2020-04-23 11:07:13 status installed dpkg:amd64 1.19.7ubuntu3
2020-04-23 11:07:13 startup packages configure
2020-04-23 11:07:14 startup archives unpack
2020-04-23 11:07:14 upgrade e2fsprogs:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2020-04-23 11:07:14 status half-configured e2fsprogs:amd64 1.45.5-2ubuntu1
2020-04-23 11:07:14 status unpacked e2fsprogs:amd64 1.45.5-2ubuntu1
2020-04-23 11:07:14 status half-installed e2fsprogs:amd64 1.45.5-2ubuntu1
2020-04-23 11:07:14 status unpacked e2fsprogs:amd64 1.45.5-2ubuntu1
2020-04-23 11:07:15 startup packages configure
2020-04-23 11:07:15 configure e2fsprogs:amd64 1.45.5-2ubuntu1 <none>
2020-04-23 11:07:15 status unpacked e2fsprogs:amd64 1.45.5-2ubuntu1
2020-04-23 11:07:15 status half-configured e2fsprogs:amd64 1.45.5-2ubuntu1
2020-04-23 11:07:15 status installed e2fsprogs:amd64 1.45.5-2ubuntu1
2020-04-23 11:07:16 startup archives unpack
2020-04-23 11:07:16 upgrade fdisk:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2020-04-23 11:07:16 status half-configured fdisk:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:16 status unpacked fdisk:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:16 status half-installed fdisk:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:16 status unpacked fdisk:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:16 startup packages configure
2020-04-23 11:07:16 configure fdisk:amd64 2.34-0.1ubuntu9 <none>
2020-04-23 11:07:16 status unpacked fdisk:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:16 status half-configured fdisk:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:16 status installed fdisk:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:18 startup archives unpack
2020-04-23 11:07:18 upgrade findutils:amd64 4.7.0-1ubuntu1 4.7.0-1ubuntu1
2020-04-23 11:07:18 status half-configured findutils:amd64 4.7.0-1ubuntu1
2020-04-23 11:07:18 status unpacked findutils:amd64 4.7.0-1ubuntu1
2020-04-23 11:07:18 status half-installed findutils:amd64 4.7.0-1ubuntu1
2020-04-23 11:07:18 status unpacked findutils:amd64 4.7.0-1ubuntu1
2020-04-23 11:07:18 startup packages configure
2020-04-23 11:07:18 configure findutils:amd64 4.7.0-1ubuntu1 <none>
2020-04-23 11:07:18 status unpacked findutils:amd64 4.7.0-1ubuntu1
2020-04-23 11:07:18 status half-configured findutils:amd64 4.7.0-1ubuntu1
2020-04-23 11:07:18 status installed findutils:amd64 4.7.0-1ubuntu1
2020-04-23 11:07:18 startup packages configure
2020-04-23 11:07:20 startup archives unpack
2020-04-23 11:07:20 upgrade gcc-10-base:amd64 10-20200411-0ubuntu1 10-20200411-0ubuntu1
2020-04-23 11:07:20 status half-configured gcc-10-base:amd64 10-20200411-0ubuntu1
2020-04-23 11:07:20 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2020-04-23 11:07:20 status half-installed gcc-10-base:amd64 10-20200411-0ubuntu1
2020-04-23 11:07:20 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2020-04-23 11:07:20 startup packages configure
2020-04-23 11:07:20 configure gcc-10-base:amd64 10-20200411-0ubuntu1 <none>
2020-04-23 11:07:20 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2020-04-23 11:07:20 status half-configured gcc-10-base:amd64 10-20200411-0ubuntu1
2020-04-23 11:07:20 status installed gcc-10-base:amd64 10-20200411-0ubuntu1
2020-04-23 11:07:20 startup packages configure
2020-04-23 11:07:21 startup archives unpack
2020-04-23 11:07:21 upgrade gpgv:amd64 2.2.19-3ubuntu2 2.2.19-3ubuntu2
2020-04-23 11:07:21 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:07:21 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:07:21 status half-installed gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:07:22 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:07:22 startup packages configure
2020-04-23 11:07:22 configure gpgv:amd64 2.2.19-3ubuntu2 <none>
2020-04-23 11:07:22 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:07:22 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:07:22 status installed gpgv:amd64 2.2.19-3ubuntu2
2020-04-23 11:07:22 startup packages configure
2020-04-23 11:07:23 startup archives unpack
2020-04-23 11:07:23 upgrade grep:amd64 3.4-1 3.4-1
2020-04-23 11:07:23 status half-configured grep:amd64 3.4-1
2020-04-23 11:07:23 status unpacked grep:amd64 3.4-1
2020-04-23 11:07:23 status half-installed grep:amd64 3.4-1
2020-04-23 11:07:23 status unpacked grep:amd64 3.4-1
2020-04-23 11:07:23 startup packages configure
2020-04-23 11:07:23 configure grep:amd64 3.4-1 <none>
2020-04-23 11:07:23 status unpacked grep:amd64 3.4-1
2020-04-23 11:07:23 status half-configured grep:amd64 3.4-1
2020-04-23 11:07:23 status installed grep:amd64 3.4-1
2020-04-23 11:07:24 startup packages configure
2020-04-23 11:07:25 startup archives unpack
2020-04-23 11:07:25 upgrade gzip:amd64 1.10-0ubuntu4 1.10-0ubuntu4
2020-04-23 11:07:25 status half-configured gzip:amd64 1.10-0ubuntu4
2020-04-23 11:07:25 status unpacked gzip:amd64 1.10-0ubuntu4
2020-04-23 11:07:25 status half-installed gzip:amd64 1.10-0ubuntu4
2020-04-23 11:07:25 status unpacked gzip:amd64 1.10-0ubuntu4
2020-04-23 11:07:25 startup packages configure
2020-04-23 11:07:25 configure gzip:amd64 1.10-0ubuntu4 <none>
2020-04-23 11:07:25 status unpacked gzip:amd64 1.10-0ubuntu4
2020-04-23 11:07:25 status half-configured gzip:amd64 1.10-0ubuntu4
2020-04-23 11:07:25 status installed gzip:amd64 1.10-0ubuntu4
2020-04-23 11:07:25 startup packages configure
2020-04-23 11:07:27 startup archives unpack
2020-04-23 11:07:27 upgrade hostname:amd64 3.23 3.23
2020-04-23 11:07:27 status half-configured hostname:amd64 3.23
2020-04-23 11:07:27 status unpacked hostname:amd64 3.23
2020-04-23 11:07:27 status half-installed hostname:amd64 3.23
2020-04-23 11:07:27 status unpacked hostname:amd64 3.23
2020-04-23 11:07:27 startup packages configure
2020-04-23 11:07:27 configure hostname:amd64 3.23 <none>
2020-04-23 11:07:27 status unpacked hostname:amd64 3.23
2020-04-23 11:07:27 status half-configured hostname:amd64 3.23
2020-04-23 11:07:27 status installed hostname:amd64 3.23
2020-04-23 11:07:27 startup packages configure
2020-04-23 11:07:28 startup archives unpack
2020-04-23 11:07:28 upgrade init-system-helpers:all 1.57 1.57
2020-04-23 11:07:28 status half-configured init-system-helpers:all 1.57
2020-04-23 11:07:28 status unpacked init-system-helpers:all 1.57
2020-04-23 11:07:28 status half-installed init-system-helpers:all 1.57
2020-04-23 11:07:28 status unpacked init-system-helpers:all 1.57
2020-04-23 11:07:29 startup packages configure
2020-04-23 11:07:29 configure init-system-helpers:all 1.57 <none>
2020-04-23 11:07:29 status unpacked init-system-helpers:all 1.57
2020-04-23 11:07:29 status half-configured init-system-helpers:all 1.57
2020-04-23 11:07:29 status installed init-system-helpers:all 1.57
2020-04-23 11:07:29 startup packages configure
2020-04-23 11:07:30 startup archives unpack
2020-04-23 11:07:30 upgrade libacl1:amd64 2.2.53-6 2.2.53-6
2020-04-23 11:07:30 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:30 status half-configured libacl1:amd64 2.2.53-6
2020-04-23 11:07:30 status unpacked libacl1:amd64 2.2.53-6
2020-04-23 11:07:30 status half-installed libacl1:amd64 2.2.53-6
2020-04-23 11:07:30 status unpacked libacl1:amd64 2.2.53-6
2020-04-23 11:07:30 startup packages configure
2020-04-23 11:07:30 configure libacl1:amd64 2.2.53-6 <none>
2020-04-23 11:07:30 status unpacked libacl1:amd64 2.2.53-6
2020-04-23 11:07:30 status half-configured libacl1:amd64 2.2.53-6
2020-04-23 11:07:30 status installed libacl1:amd64 2.2.53-6
2020-04-23 11:07:30 startup packages configure
2020-04-23 11:07:30 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-04-23 11:07:30 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:30 status installed libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:32 startup archives unpack
2020-04-23 11:07:32 upgrade libapt-pkg6.0:amd64 2.0.2 2.0.2
2020-04-23 11:07:32 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:32 status half-configured libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:07:32 status unpacked libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:07:32 status half-installed libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:07:32 status unpacked libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:07:32 startup packages configure
2020-04-23 11:07:32 configure libapt-pkg6.0:amd64 2.0.2 <none>
2020-04-23 11:07:32 status unpacked libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:07:32 status half-configured libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:07:32 status installed libapt-pkg6.0:amd64 2.0.2
2020-04-23 11:07:32 startup packages configure
2020-04-23 11:07:32 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-04-23 11:07:32 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:32 status installed libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:34 startup archives unpack
2020-04-23 11:07:34 upgrade libattr1:amd64 1:2.4.48-5 1:2.4.48-5
2020-04-23 11:07:34 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:34 status half-configured libattr1:amd64 1:2.4.48-5
2020-04-23 11:07:34 status unpacked libattr1:amd64 1:2.4.48-5
2020-04-23 11:07:34 status half-installed libattr1:amd64 1:2.4.48-5
2020-04-23 11:07:34 status unpacked libattr1:amd64 1:2.4.48-5
2020-04-23 11:07:34 startup packages configure
2020-04-23 11:07:34 configure libattr1:amd64 1:2.4.48-5 <none>
2020-04-23 11:07:34 status unpacked libattr1:amd64 1:2.4.48-5
2020-04-23 11:07:34 status half-configured libattr1:amd64 1:2.4.48-5
2020-04-23 11:07:34 status installed libattr1:amd64 1:2.4.48-5
2020-04-23 11:07:34 startup packages configure
2020-04-23 11:07:34 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-04-23 11:07:34 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:34 status installed libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:35 startup archives unpack
2020-04-23 11:07:35 upgrade libaudit-common:all 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2020-04-23 11:07:35 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2020-04-23 11:07:35 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2020-04-23 11:07:35 status half-installed libaudit-common:all 1:2.8.5-2ubuntu6
2020-04-23 11:07:36 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2020-04-23 11:07:36 startup packages configure
2020-04-23 11:07:36 configure libaudit-common:all 1:2.8.5-2ubuntu6 <none>
2020-04-23 11:07:36 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2020-04-23 11:07:36 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2020-04-23 11:07:36 status installed libaudit-common:all 1:2.8.5-2ubuntu6
2020-04-23 11:07:36 startup packages configure
2020-04-23 11:07:37 startup archives unpack
2020-04-23 11:07:37 upgrade libaudit1:amd64 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2020-04-23 11:07:37 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:37 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu6
2020-04-23 11:07:37 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2020-04-23 11:07:37 status half-installed libaudit1:amd64 1:2.8.5-2ubuntu6
2020-04-23 11:07:37 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2020-04-23 11:07:37 startup packages configure
2020-04-23 11:07:37 configure libaudit1:amd64 1:2.8.5-2ubuntu6 <none>
2020-04-23 11:07:37 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2020-04-23 11:07:37 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu6
2020-04-23 11:07:37 status installed libaudit1:amd64 1:2.8.5-2ubuntu6
2020-04-23 11:07:38 startup packages configure
2020-04-23 11:07:38 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-04-23 11:07:38 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:38 status installed libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:39 startup archives unpack
2020-04-23 11:07:39 upgrade libblkid1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2020-04-23 11:07:39 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:39 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:39 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:39 status half-installed libblkid1:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:39 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:39 startup packages configure
2020-04-23 11:07:39 configure libblkid1:amd64 2.34-0.1ubuntu9 <none>
2020-04-23 11:07:39 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:39 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:39 status installed libblkid1:amd64 2.34-0.1ubuntu9
2020-04-23 11:07:39 startup packages configure
2020-04-23 11:07:39 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2020-04-23 11:07:39 status half-configured libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:39 status installed libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:41 startup archives unpack
2020-04-23 11:07:41 upgrade libbz2-1.0:amd64 1.0.8-2 1.0.8-2
2020-04-23 11:07:41 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2020-04-23 11:07:41 status half-configured libbz2-1.0:amd64 1.0.8-2
2020-04-23 11:07:41 status unpacked libbz2-1.0:amd64 1.0.8-2
2020-04-23 11:07:41 status half-installed libbz2-1.0:amd64 1.0.8-2
